date,household_deposits,floating_mortgage_rate,six_month_term_deposit,average_weekly_earnings,ocr,activity_index,unemployment_rate,labour_force,labour_force_participation_rate,working_age_population,labour_cost_index,total_card_transactions,card_credit,card_debit,card_consumables,card_durables,card_hospitality,card_services,card_apparel,card_motor_vehicles_excl_fuel,card_fuel,card_non_retail_excl_services,gold_price,production_based_gdp,expenditure_based_gdp,nzd_usd,nzd_aud,nzd_jpy,nzd_cny,perception_curr_inflation_median_perc,perception_curr_inflation_mean_perc,expected_1_year_inflation_median_perc,expected_1_year_inflation_mean_perc,interest_rate_google,mortgage_rate_google,term_deposit_rate_google,home_loan_rate_google,ocr_google,reserve_bank_rates_google,how_to_save_money_google,cpi,cpi_food,cpi_housing_household,cpi_transport,cpi_petrol,cpi_excl_petrol,hpi,ppi_input,ppi_output,household_loans
1998-12,37277.0,6.49,4.17,545.34,,,7.9,1883.0,64.8,2908.0,772.0,,,,,,,,,,,,291.68,36813.0,37151.0,,,,,2.0,2.9,3.0,3.4,,,,,,,,679.0,658.0,,,443.0,,690.0,664.0,695.0,41005.0
1999-01,37123.0,6.49,4.17,547.94,,,7.766666666666667,1886.6666666666667,64.89999999999999,2908.0,773.0,,,,,,,,,,,,287.08,36328.333333333336,36617.0,0.53914,0.85229,60.97226,4.4631,2.0,2.8333333333333335,2.8333333333333335,3.3666666666666667,,,,,,,,678.3333333333334,660.0,,,439.6666666666667,,693.6666666666666,662.3333333333334,693.6666666666666,41357.0
1999-02,36935.0,6.49,4.25,550.54,,,7.633333333333334,1890.3333333333333,65.0,2908.0,774.0,,,,,,,,,,,,287.33,35843.666666666664,36083.0,0.54439,0.84977,63.39539,4.50654,2.0,2.7666666666666666,2.6666666666666665,3.333333333333333,,,,,,,,677.6666666666666,662.0,,,436.3333333333333,,697.3333333333334,660.6666666666666,692.3333333333334,41709.0
1999-03,37007.0,6.49,4.28,553.14,4.5,,7.5,1894.0,65.1,2908.0,775.0,,,,,,,,,,,,285.96,35359.0,35549.0,0.53213,0.84402,63.63347,4.40514,2.0,2.7,2.5,3.3,,,,,,,,677.0,664.0,,,433.0,,701.0,659.0,691.0,42061.0
1999-04,36679.0,6.49,4.3,551.91,4.5,,7.433333333333334,1895.0,65.1,2909.6666666666665,775.6666666666666,,,,,,,,,,,,282.62,35270.666666666664,35581.0,0.54173,0.84577,64.82187,4.48458,2.0,2.566666666666667,2.4,3.2333333333333334,,,,,,,,677.6666666666666,662.6666666666666,,,432.6666666666667,,702.3333333333334,660.6666666666666,692.3333333333334,42376.333333333336
1999-05,36907.0,6.49,4.4,550.6800000000001,4.5,,7.366666666666666,1896.0,65.1,2911.3333333333335,776.3333333333334,,,,,,,,,,,,276.44,35182.333333333336,35613.0,0.55279,0.83578,67.37929,4.57602,2.0,2.433333333333333,2.3000000000000003,3.1666666666666665,,,,,,,,678.3333333333334,661.3333333333334,,,432.3333333333333,,703.6666666666666,662.3333333333334,693.6666666666666,42691.666666666664
1999-06,37049.0,6.49,4.28,549.45,4.5,,7.3,1897.0,65.1,2913.0,777.0,,,,,,,,,,,,261.31,35094.0,35645.0,0.53271,0.81211,64.32328,4.40988,2.0,2.3,2.2,3.1,,,,,,,,679.0,660.0,537.0,743.0,432.0,690.0,705.0,664.0,695.0,43007.0
1999-07,37013.0,6.49,4.39,549.8833333333333,4.5,,7.2,1897.3333333333333,65.06666666666666,2915.0,778.3333333333334,,,,,,,,,,,,256.08,35499.333333333336,35294.666666666664,0.52674,0.80086,63.11124,4.36041,2.0,2.433333333333333,2.466666666666667,3.2333333333333334,,,,,,,,679.6666666666666,658.6666666666666,538.6666666666666,748.6666666666666,443.3333333333333,690.0,705.3333333333334,667.3333333333334,697.3333333333334,43674.333333333336
1999-08,37158.0,6.5,4.54,550.3166666666667,4.5,,7.1,1897.6666666666667,65.03333333333333,2917.0,779.6666666666666,,,,,,,,,,,,256.69,35904.666666666664,34944.333333333336,0.52711,0.81649,59.81311,4.36352,2.0,2.566666666666667,2.7333333333333334,3.3666666666666667,,,,,,,,680.3333333333334,657.3333333333334,540.3333333333334,754.3333333333334,454.6666666666667,690.0,705.6666666666666,670.6666666666666,699.6666666666666,44341.666666666664
1999-09,37318.0,6.5,4.77,550.75,4.5,,7.0,1898.0,65.0,2919.0,781.0,,,,,,,,,,,,264.74,36310.0,34594.0,0.52245,0.80532,56.05068,4.32477,2.0,2.7,3.0,3.5,,,,,,,,681.0,656.0,542.0,760.0,466.0,690.0,706.0,674.0,702.0,45009.0
1999-10,37260.0,6.69,5.03,552.1433333333333,4.5,,6.8,1901.3333333333333,65.06666666666666,2921.6666666666665,782.0,,,,,,,,,,,,310.72,37233.666666666664,35974.333333333336,0.51484,0.7895,54.60325,4.26194,2.1666666666666665,2.8333333333333335,3.0,3.6666666666666665,,,,,,,,681.6666666666666,655.0,542.0,766.0,475.6666666666667,690.0,705.6666666666666,677.3333333333334,704.6666666666666,45324.666666666664
1999-11,37431.0,6.69,5.13,553.5366666666666,5.0,,6.6000000000000005,1904.6666666666667,65.13333333333334,2924.3333333333335,783.0,,,,,,,,,,,,293.18,38157.333333333336,37354.666666666664,0.51243,0.8014,53.68091,4.24198,2.3333333333333335,2.966666666666667,3.0,3.8333333333333335,,,,,,,,682.3333333333334,654.0,542.0,772.0,485.3333333333333,690.0,705.3333333333334,680.6666666666666,707.3333333333334,45640.333333333336
1999-12,37722.0,7.24,5.29,554.93,5.0,,6.4,1908.0,65.2,2927.0,784.0,,,,,,,,,,,,283.07,39081.0,38735.0,0.50854,0.79428,52.17905,4.20973,2.5,3.1,3.0,4.0,,,,,,,,683.0,653.0,542.0,778.0,495.0,690.0,705.0,684.0,710.0,45956.0
2000-01,37736.0,7.58,5.53,557.2333333333333,5.25,,6.433333333333334,1908.0,65.16666666666667,2927.6666666666665,784.6666666666666,,,,,,,,,,,,284.32,38586.0,38378.333333333336,0.51379,0.78107,54.15237,4.25398,2.5,3.033333333333333,3.0,3.966666666666667,,,,,,,,684.3333333333334,656.0,543.0,778.0,502.6666666666667,691.6666666666666,705.0,687.3333333333334,712.0,46200.0
2000-02,37802.0,7.59,5.87,559.5366666666666,5.25,,6.466666666666667,1908.0,65.13333333333333,2928.3333333333335,785.3333333333334,,,,,,,,,,,,299.86,38091.0,38021.666666666664,0.49141,0.78122,53.74429,4.06793,2.5,2.966666666666667,3.0,3.933333333333333,,,,,,,,685.6666666666666,659.0,544.0,778.0,510.3333333333333,693.3333333333334,705.0,690.6666666666666,714.0,46444.0
2000-03,37839.0,8.09,6.01,561.84,5.75,,6.5,1908.0,65.1,2929.0,786.0,,,,,,,,,,,,286.39,37596.0,37665.0,0.49084,0.80425,52.36543,4.06325,2.5,2.9,3.0,3.9,,,,,,,,687.0,662.0,545.0,778.0,518.0,695.0,705.0,694.0,716.0,46688.0
2000-04,37724.0,8.09,6.32,560.4766666666667,6.0,,6.433333333333334,1906.6666666666667,65.03333333333333,2931.0,787.3333333333334,,,,,,,,,,,,279.69,37401.666666666664,37453.333333333336,0.49689,0.83098,52.33029,4.11332,2.5,2.966666666666667,3.0,3.8666666666666663,,,,,,,,688.6666666666666,661.3333333333334,545.6666666666666,782.3333333333334,525.3333333333334,696.3333333333334,702.6666666666666,697.0,718.6666666666666,46922.666666666664
2000-05,37986.0,8.62,6.53,559.1133333333333,6.5,,6.366666666666666,1905.3333333333333,64.96666666666667,2933.0,788.6666666666666,,,,,,,,,,,,275.19,37207.333333333336,37241.666666666664,0.47124,0.81428,50.98783,3.90098,2.5,3.033333333333333,3.0,3.833333333333333,,,,,,,,690.3333333333334,660.6666666666666,546.3333333333334,786.6666666666666,532.6666666666666,697.6666666666666,700.3333333333334,700.0,721.3333333333334,47157.333333333336
2000-06,38127.0,8.77,6.65,557.75,6.5,,6.3,1904.0,64.9,2935.0,790.0,,,,,,,,,,,,285.73,37013.0,37030.0,0.46992,0.79077,49.87357,3.89004,2.5,3.1,3.0,3.8,,,,,,,,692.0,660.0,547.0,791.0,540.0,699.0,698.0,703.0,724.0,47392.0
2000-07,38196.0,8.77,6.67,558.7233333333334,6.5,,6.2,1909.6666666666667,65.03333333333333,2937.0,791.0,,,,,,,,,,,,281.59,37175.0,36593.0,0.46089,0.78359,49.70024,3.81534,2.6666666666666665,3.1666666666666665,3.1,3.9,,,,,,,,695.3333333333334,662.6666666666666,548.3333333333334,800.3333333333334,563.6666666666666,701.0,697.6666666666666,712.3333333333334,730.6666666666666,47607.333333333336
2000-08,38007.0,8.68,6.68,559.6966666666666,6.5,,6.1,1915.3333333333333,65.16666666666667,2939.0,792.0,,,,,,,,,,,,274.47,37337.0,36156.0,0.4464,0.76769,48.29543,3.69533,2.8333333333333335,3.2333333333333334,3.1999999999999997,4.0,,,,,,,,698.6666666666666,665.3333333333334,549.6666666666666,809.6666666666666,587.3333333333334,703.0,697.3333333333334,721.6666666666666,737.3333333333334,47822.666666666664
2000-09,38069.0,8.49,6.55,560.67,6.5,,6.0,1921.0,65.3,2941.0,793.0,,,,,,,,,,,,273.68,37499.0,35719.0,0.41878,0.75464,44.69143,3.4667,3.0,3.3,3.3,4.1,,,,,,,,702.0,668.0,551.0,819.0,611.0,705.0,697.0,731.0,744.0,48038.0
2000-10,38352.0,8.49,6.55,563.1766666666666,6.5,,5.933333333333334,1925.3333333333333,65.39999999999999,2943.3333333333335,794.0,,,,,,,,,,,,270.0,38293.666666666664,37044.333333333336,0.40121,0.7578,43.4731,3.32125,3.0,3.433333333333333,3.533333333333333,4.2,,,,,,,,704.6666666666666,671.0,552.0,824.0,610.6666666666666,707.6666666666666,697.0,740.0,749.3333333333334,48452.0
2000-11,38373.0,8.49,6.52,565.6833333333334,6.5,,5.866666666666666,1929.6666666666667,65.5,2945.6666666666665,795.0,,,,,,,,,,,,266.01,39088.333333333336,38369.666666666664,0.39878,0.76376,43.43227,3.30118,3.0,3.566666666666667,3.7666666666666666,4.3,,,,,,,,707.3333333333334,674.0,553.0,829.0,610.3333333333334,710.3333333333334,697.0,749.0,754.6666666666666,48866.0
2000-12,38974.0,8.5,6.49,568.19,6.5,,5.8,1934.0,65.6,2948.0,796.0,,,,,,,,,,,,271.45,39883.0,39695.0,0.42843,0.7853,47.96842,3.54625,3.0,3.7,4.0,4.4,,,,,,,,710.0,677.0,554.0,834.0,610.0,713.0,697.0,758.0,760.0,49280.0
2001-01,38937.0,8.43,6.14,570.3966666666666,6.5,,5.7,1932.6666666666667,65.53333333333333,2949.6666666666665,797.3333333333334,,,,,,,,,,,,265.49,39233.666666666664,38966.0,0.44453,0.80003,51.94381,3.68033,3.066666666666667,3.7666666666666666,3.8333333333333335,4.4,,,,,,,,709.3333333333334,682.6666666666666,550.6666666666666,826.3333333333334,592.0,713.6666666666666,698.3333333333334,755.3333333333334,759.6666666666666,49525.666666666664
2001-02,39145.0,8.43,6.07,572.6033333333334,6.5,,5.6,1931.3333333333333,65.46666666666667,2951.3333333333335,798.6666666666666,,,,,,,,,,,,261.87,38584.333333333336,38237.0,0.4351,0.81427,50.59263,3.60134,3.1333333333333333,3.8333333333333335,3.6666666666666665,4.4,,,,,,,,708.6666666666666,688.3333333333334,547.3333333333334,818.6666666666666,574.0,714.3333333333334,699.6666666666666,752.6666666666666,759.3333333333334,49771.333333333336
2001-03,39679.0,8.24,5.75,574.81,6.25,,5.5,1930.0,65.4,2953.0,800.0,,,,,,,,,,,,263.03,37935.0,37508.0,0.41991,0.83089,50.84114,3.47582,3.2,3.9,3.5,4.4,,,,,,,,708.0,694.0,544.0,811.0,556.0,715.0,701.0,750.0,759.0,50017.0
2001-04,39822.0,7.94,5.46,577.2866666666666,6.0,,5.466666666666667,1935.3333333333333,65.53333333333333,2954.6666666666665,801.3333333333334,,,,,,,,,,,,260.48,37911.666666666664,37741.0,0.40662,0.8128,50.38694,3.36563,3.1333333333333333,3.6666666666666665,3.3333333333333335,4.166666666666667,,,,,,,,710.3333333333334,695.6666666666666,544.0,819.6666666666666,568.0,716.3333333333334,700.6666666666666,753.6666666666666,762.3333333333334,50327.666666666664
2001-05,39958.0,7.69,5.38,579.7633333333333,5.75,,5.433333333333334,1940.6666666666667,65.66666666666667,2956.3333333333335,802.6666666666666,,,,,,,,,,,,272.36,37888.333333333336,37974.0,0.42208,0.81066,51.45696,3.49365,3.066666666666667,3.4333333333333336,3.1666666666666665,3.9333333333333336,,,,,,,,712.6666666666666,697.3333333333334,544.0,828.3333333333334,580.0,717.6666666666666,700.3333333333334,757.3333333333334,765.6666666666666,50638.333333333336
2001-06,40463.0,7.69,5.39,582.24,5.75,,5.4,1946.0,65.8,2958.0,804.0,,,,,,,,,,,,270.23,37865.0,38207.0,0.41476,0.79994,50.72175,3.43274,3.0,3.2,3.0,3.7,,,,,,,,715.0,699.0,544.0,837.0,592.0,719.0,700.0,761.0,769.0,50949.0
2001-07,40393.0,7.69,5.4,583.0833333333334,5.75,,5.4,1947.3333333333333,65.76666666666667,2961.6666666666665,805.6666666666666,,,,,,,,,,,,267.53,38094.666666666664,37751.333333333336,0.40868,0.80137,50.87045,3.38325,3.0,3.2666666666666666,3.1666666666666665,3.8,,,,,,,,716.3333333333334,703.3333333333334,545.0,833.3333333333334,584.0,721.0,702.0,766.0,772.6666666666666,51190.333333333336
2001-08,40487.0,7.69,5.54,583.9266666666666,5.75,,5.4,1948.6666666666667,65.73333333333333,2965.3333333333335,807.3333333333334,,,,,,,,,,,,272.39,38324.333333333336,37295.666666666664,0.43058,0.82109,52.35413,3.56386,3.0,3.3333333333333335,3.3333333333333335,3.9,,,,,,,,717.6666666666666,707.6666666666666,546.0,829.6666666666666,576.0,723.0,704.0,771.0,776.3333333333334,51431.666666666664
2001-09,40920.0,7.19,5.09,584.77,5.25,,5.4,1950.0,65.7,2969.0,809.0,,,,,,,,,,,,283.42,38554.0,36840.0,0.4198,0.82796,49.8625,3.47471,3.0,3.4,3.5,4.0,,,,,,,,719.0,712.0,547.0,826.0,568.0,725.0,706.0,776.0,780.0,51673.0
2001-10,41482.0,7.19,4.81,586.43,5.25,,5.466666666666667,1959.3333333333333,65.9,2973.6666666666665,810.3333333333334,,,,,,,,,,,,283.06,39525.666666666664,38253.333333333336,0.41407,0.82104,50.19568,3.42764,3.0,3.466666666666667,3.5,4.033333333333333,,,,,,,,720.3333333333334,715.3333333333334,547.6666666666666,824.3333333333334,550.6666666666666,727.0,710.0,774.6666666666666,780.0,52039.0
2001-11,41250.0,6.69,4.65,588.09,4.75,,5.533333333333333,1968.6666666666667,66.1,2978.3333333333335,811.6666666666666,,,,,,,,,,,,276.16,40497.333333333336,39666.666666666664,0.41627,0.80565,50.9225,3.44561,3.0,3.533333333333333,3.5,4.066666666666666,,,,,,,,721.6666666666666,718.6666666666666,548.3333333333334,822.6666666666666,533.3333333333334,729.0,714.0,773.3333333333334,780.0,52405.0
2001-12,41769.0,6.69,4.63,589.75,4.75,,5.6,1978.0,66.3,2983.0,813.0,,,,,,,,,,,,275.85,41469.0,41080.0,0.41574,0.80799,52.80211,3.44094,3.0,3.6,3.5,4.1,,,,,,,,723.0,722.0,549.0,821.0,516.0,731.0,718.0,772.0,780.0,52771.0
2002-01,41571.0,6.69,4.62,595.6766666666666,4.75,,5.5,1985.0,66.43333333333334,2988.0,814.3333333333334,,,,,,,,,,,,281.51,40859.0,40603.0,0.42461,0.82123,56.35381,3.51505,3.0,3.5,3.3333333333333335,4.033333333333333,,,,,,,,724.3333333333334,725.0,551.3333333333334,819.3333333333334,516.6666666666666,732.6666666666666,724.3333333333334,771.6666666666666,781.0,53132.333333333336
2002-02,42037.0,6.69,4.65,601.6033333333334,4.75,,5.3999999999999995,1992.0,66.56666666666666,2993.0,815.6666666666666,,,,,,,,,,,,295.5,40249.0,40126.0,0.41883,0.81631,55.94158,3.46678,3.0,3.4,3.1666666666666665,3.9666666666666663,,,,,,,,725.6666666666666,728.0,553.6666666666666,817.6666666666666,517.3333333333334,734.3333333333334,730.6666666666666,771.3333333333334,782.0,53493.666666666664
2002-03,42341.0,7.19,4.97,607.53,5.0,,5.3,1999.0,66.7,2998.0,817.0,,,,,,,,,,,,294.06,39639.0,39649.0,0.4318,0.82366,56.611,3.57615,3.0,3.3,3.0,3.9,,,,,,,,727.0,731.0,556.0,816.0,518.0,736.0,737.0,771.0,783.0,53855.0
2002-04,42598.0,7.49,5.41,604.6666666666666,5.25,,5.3,2002.6666666666667,66.7,3003.6666666666665,818.3333333333334,,,,,,,,,,,,302.68,39620.333333333336,39570.0,0.44272,0.8267,57.97775,3.66845,3.0,3.2666666666666666,3.0,3.8666666666666663,,,,,,,,729.3333333333334,730.0,557.3333333333334,827.0,535.0,737.6666666666666,742.0,771.0,784.3333333333334,54066.666666666664
2002-05,42929.0,7.74,5.55,601.8033333333334,5.5,,5.3,2006.3333333333333,66.7,3009.3333333333335,819.6666666666666,,,,,,,,,,,,314.49,39601.666666666664,39491.0,0.4601,0.83773,58.19913,3.81103,3.0,3.2333333333333334,3.0,3.833333333333333,,,,,,,,731.6666666666666,729.0,558.6666666666666,838.0,552.0,739.3333333333334,747.0,771.0,785.6666666666666,54278.333333333336
2002-06,43326.0,7.74,5.55,598.94,5.5,,5.3,2010.0,66.7,3015.0,821.0,,,,,,,,,,,,321.18,39583.0,39412.0,0.48974,0.86074,60.45158,4.05772,3.0,3.2,3.0,3.8,,,,,,,,734.0,728.0,560.0,849.0,569.0,741.0,752.0,771.0,787.0,54490.0
2002-07,43735.0,7.98,5.56,602.9633333333334,5.75,,5.366666666666666,2011.6666666666667,66.63333333333334,3020.3333333333335,822.6666666666666,,,,,,,,,,,,313.29,39886.0,39248.0,0.48155,0.86863,56.85,3.9901,3.0,3.2333333333333334,3.066666666666667,3.8,,,,,,,,735.3333333333334,728.0,561.6666666666666,846.0,564.6666666666666,742.3333333333334,759.0,767.0,784.3333333333334,54823.0
2002-08,44084.0,7.83,5.52,606.9866666666667,5.75,,5.433333333333334,2013.3333333333333,66.56666666666666,3025.6666666666665,824.3333333333334,,,,,,,,,,,,310.26,40189.0,39084.0,0.46375,0.85677,55.22136,3.84279,3.0,3.2666666666666666,3.1333333333333333,3.8,,,,,,,,736.6666666666666,728.0,563.3333333333334,843.0,560.3333333333334,743.6666666666666,766.0,763.0,781.6666666666666,55156.0
2002-09,44319.0,7.83,5.52,611.01,5.75,,5.5,2015.0,66.5,3031.0,826.0,,,,,,,,,,,,319.14,40492.0,38920.0,0.46992,0.8587,56.73905,3.89351,3.0,3.3,3.2,3.8,,,,,,,,738.0,728.0,565.0,840.0,556.0,745.0,773.0,759.0,779.0,55489.0
2002-10,44790.0,7.83,5.59,612.74,5.75,,5.366666666666666,2016.6666666666667,66.4,3037.0,827.3333333333334,2820.0,1204.4,1615.6,773.7,684.4,297.3,74.8,172.8,52.3,201.9,562.6,316.56,41474.333333333336,40448.0,0.48061,0.87439,59.55318,3.98145,3.0,3.3666666666666667,3.1333333333333333,3.833333333333333,,,,,,,,739.3333333333334,728.3333333333334,567.3333333333334,844.3333333333334,554.6666666666666,747.0,782.3333333333334,759.6666666666666,779.0,56002.333333333336
2002-11,45015.0,7.83,5.58,614.47,5.75,,5.233333333333333,2018.3333333333333,66.3,3043.0,828.6666666666666,2880.0,1291.3,1588.7,778.7,713.8,309.0,76.2,182.3,53.7,193.8,572.4,319.07,42456.666666666664,41976.0,0.49683,0.88514,60.37452,4.11633,3.0,3.433333333333333,3.066666666666667,3.8666666666666663,,,,,,,,740.6666666666666,728.6666666666666,569.6666666666666,848.6666666666666,553.3333333333334,749.0,791.6666666666666,760.3333333333334,779.0,56515.666666666664
2002-12,45554.0,7.83,5.58,616.2,5.75,,5.1,2020.0,66.2,3049.0,830.0,3498.4,1587.8,1910.6,910.6,1037.2,339.6,83.6,257.6,59.6,207.1,603.1,331.92,43439.0,43504.0,0.50951,0.90506,62.196,4.22327,3.0,3.5,3.0,3.9,,,,,,,,742.0,729.0,572.0,853.0,552.0,751.0,801.0,761.0,779.0,57029.0
2003-01,45627.0,7.83,5.57,620.4133333333334,5.75,,5.066666666666666,2022.3333333333333,66.16666666666667,3055.0,831.6666666666666,2848.9,1275.4,1573.5,776.8,666.7,339.0,70.2,169.7,53.5,207.2,565.8,356.859,42772.333333333336,42938.666666666664,0.54094,0.92667,64.21,4.48104,3.0,3.4,3.0,3.8666666666666663,,,,,,,,743.0,729.3333333333334,573.6666666666666,853.3333333333334,563.6666666666666,751.0,814.6666666666666,761.0,779.0,57569.333333333336
2003-02,45838.0,7.83,5.44,624.6266666666667,5.75,,5.033333333333333,2024.6666666666667,66.13333333333333,3061.0,833.3333333333334,2713.4,1246.5,1466.9,724.6,603.4,320.0,68.8,154.3,50.1,206.2,586.1,358.97,42105.666666666664,42373.333333333336,0.55338,0.93113,66.11447,4.58782,3.0,3.3000000000000003,3.0,3.833333333333333,,,,,,,,744.0,729.6666666666666,575.3333333333334,853.6666666666666,575.3333333333334,751.0,828.3333333333334,761.0,779.0,58109.666666666664
2003-03,45921.0,7.83,5.4,628.84,5.75,,5.0,2027.0,66.1,3067.0,835.0,2941.7,1326.0,1615.7,782.5,664.7,345.5,75.2,183.9,55.8,223.5,610.5,340.55,41439.0,41808.0,0.5541,0.92034,65.75619,4.59233,3.0,3.2,3.0,3.8,,,,,,,,745.0,730.0,577.0,854.0,587.0,751.0,842.0,761.0,779.0,58650.0
2003-04,46343.0,7.69,5.25,627.5500000000001,5.5,,4.933333333333334,2031.6666666666667,66.1,3073.3333333333335,836.3333333333334,2801.5,1215.2,1586.3,755.9,664.1,317.4,72.1,194.4,52.8,198.3,546.5,328.18,41330.0,41643.0,0.55087,0.90531,66.00368,4.56467,3.0,3.2333333333333334,3.0,3.8,,,,,,,,745.0,729.3333333333334,579.6666666666666,846.0,568.0,752.0,851.6666666666666,759.6666666666666,779.6666666666666,59283.333333333336
2003-05,46495.0,7.58,4.99,626.26,5.5,,4.866666666666666,2036.3333333333333,66.1,3079.6666666666665,837.6666666666666,2913.5,1236.9,1676.5,786.7,685.6,293.7,80.8,200.6,58.5,192.6,614.9,355.683,41221.0,41478.0,0.57616,0.89067,67.60659,4.77277,3.0,3.2666666666666666,3.0,3.8,,,,,,,,745.0,728.6666666666666,582.3333333333334,838.0,549.0,753.0,861.3333333333334,758.3333333333334,780.3333333333334,59916.666666666664
2003-06,46680.0,7.32,4.79,624.97,5.25,,4.8,2041.0,66.1,3086.0,839.0,2696.8,1144.4,1552.4,737.8,637.2,269.5,71.8,170.2,52.1,180.9,577.2,356.352,41112.0,41313.0,0.58088,0.8741,68.69725,4.80944,3.0,3.3,3.0,3.8,,,,,,,,745.0,728.0,585.0,830.0,530.0,754.0,871.0,757.0,781.0,60550.0
2003-07,47191.0,7.24,4.78,625.6166666666667,5.0,,4.7,2048.3333333333335,66.23333333333333,3091.0,841.3333333333334,2957.9,1270.9,1687.0,782.0,690.8,296.5,82.1,180.2,60.1,207.1,659.0,351.02,41550.0,41092.666666666664,0.58603,0.88539,69.51717,4.855,2.8333333333333335,3.1666666666666665,3.0,3.6666666666666665,,,,,,,,746.0,728.6666666666666,589.3333333333334,824.6666666666666,542.6666666666666,754.3333333333334,893.3333333333334,758.3333333333334,782.3333333333334,61281.0
2003-08,47463.0,7.09,4.71,626.2633333333333,5.0,,4.6,2055.6666666666665,66.36666666666666,3096.0,843.6666666666666,2927.8,1243.0,1684.8,804.5,673.9,301.9,79.7,164.5,56.9,209.5,636.9,359.768,41988.0,40872.333333333336,0.58228,0.89373,69.18024,4.82387,2.6666666666666665,3.033333333333333,3.0,3.533333333333333,,,,,,,,747.0,729.3333333333334,593.6666666666666,819.3333333333334,555.3333333333334,754.6666666666666,915.6666666666666,759.6666666666666,783.6666666666666,62012.0
2003-09,47639.0,7.07,5.0,626.91,5.0,,4.5,2063.0,66.5,3101.0,846.0,2871.6,1238.7,1632.9,765.8,670.4,291.9,79.8,170.6,58.9,197.5,636.6,378.945,42426.0,40652.0,0.58385,0.88313,67.20545,4.83145,2.5,2.9,3.0,3.4,,,,,,,,748.0,730.0,598.0,814.0,568.0,755.0,938.0,761.0,785.0,62743.0
2003-10,48009.0,7.07,5.02,629.1833333333333,5.0,4.050517216,4.566666666666666,2065.6666666666665,66.46666666666667,3106.3333333333335,847.3333333333334,3076.3,1334.8,1741.5,839.1,742.5,305.7,84.0,187.6,60.9,212.5,644.0,378.92,43417.0,42126.0,0.60105,0.86764,65.87159,4.97822,2.5,2.933333333333333,3.0,3.433333333333333,,,,,,,,750.0,730.0,602.3333333333334,814.0,564.0,757.3333333333334,958.6666666666666,761.0,786.0,63590.666666666664
2003-11,47974.0,7.1,5.16,631.4566666666667,5.0,3.067577903,4.633333333333334,2068.3333333333335,66.43333333333334,3111.6666666666665,848.6666666666666,3166.8,1429.8,1737.1,833.0,786.3,320.0,83.3,196.1,60.9,225.3,661.9,389.91,44408.0,43600.0,0.62774,0.87733,68.53575,5.20189,2.5,2.966666666666667,3.0,3.466666666666667,,,,,,,,752.0,730.0,606.6666666666666,814.0,560.0,759.6666666666666,979.3333333333334,761.0,787.0,64438.333333333336
2003-12,48563.0,7.16,5.23,633.73,5.0,4.661973381,4.7,2071.0,66.4,3117.0,850.0,3911.9,1797.0,2114.9,980.9,1141.5,355.3,97.7,278.7,71.3,252.6,733.8,406.953,45399.0,45074.0,0.64656,0.87581,69.74452,5.35181,2.5,3.0,3.0,3.5,,,,,,,,754.0,730.0,611.0,814.0,556.0,762.0,1000.0,761.0,788.0,65286.0
2004-01,48728.0,7.24,5.27,639.33,5.25,4.107791266,4.566666666666666,2073.6666666666665,66.4,3121.6666666666665,851.3333333333334,3166.5,1434.4,1732.1,840.2,714.4,357.7,78.8,184.6,60.5,252.7,677.6,413.788,44870.666666666664,44797.666666666664,0.67236,0.87285,71.54575,5.56836,2.6666666666666665,3.1,3.033333333333333,3.6333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,731.0,613.3333333333334,811.3333333333334,565.6666666666666,762.6666666666666,1013.6666666666666,760.0,787.3333333333334,66019.66666666667
2004-02,48796.0,7.49,5.39,644.93,5.25,4.173964773,4.433333333333334,2076.3333333333335,66.4,3126.3333333333335,852.6666666666666,3057.1,1414.9,1642.1,793.0,663.4,340.6,79.0,166.7,57.6,239.8,717.0,404.878,44342.333333333336,44521.333333333336,0.69159,0.88914,73.67974,5.72776,2.8333333333333335,3.1999999999999997,3.066666666666667,3.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,732.0,615.6666666666666,808.6666666666666,575.3333333333334,763.3333333333334,1027.3333333333333,759.0,786.6666666666666,66753.33333333333
2004-03,49120.0,7.49,5.27,650.53,5.25,5.781412596,4.3,2079.0,66.4,3131.0,854.0,3330.9,1547.6,1783.3,835.0,724.0,348.4,92.3,200.6,67.1,276.7,786.8,406.667,43814.0,44245.0,0.66135,0.88114,71.89674,5.47702,3.0,3.3,3.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,733.0,618.0,806.0,585.0,764.0,1041.0,758.0,786.0,67487.0
2004-04,49602.0,7.49,5.3,648.8966666666666,5.5,6.350465532,4.266666666666667,2083.6666666666665,66.46666666666667,3135.3333333333335,855.6666666666666,3216.2,1437.6,1778.6,819.9,721.7,341.6,88.6,219.9,63.1,261.4,700.2,403.26,43776.333333333336,44027.0,0.64194,0.86215,68.94475,5.31653,2.933333333333333,3.2666666666666666,3.066666666666667,3.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,733.6666666666666,620.6666666666666,811.0,600.3333333333334,765.3333333333334,1049.3333333333333,763.0,789.6666666666666,68215.0
