date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2017-10,164316,1984.7,4016.1,182167.0,21.0,4.633333333333334,2611.3333333333335,71.2,1154.6666666666667,1005.3333333333334,1012.0,0.3666666666666667,1.8,61539.0,0.8333333333333334,3.3000000000000003
2017-11,165332,2015.5,4299.1,183111.0,15.0,4.566666666666666,2616.6666666666665,71.2,1156.3333333333333,1005.6666666666666,1014.0,0.23333333333333334,1.7,62869.0,0.8666666666666667,3.5
2017-12,166836,2368.5,4916.1,184439.0,23.0,4.5,2622.0,71.2,1158.0,1006.0,1016.0,0.1,1.6,64199.0,0.9,3.7
2018-01,166332,1995.1,4244.1,185358.0,21.0,4.466666666666667,2626.3333333333335,71.16666666666667,1159.3333333333333,1007.6666666666666,1018.0,0.23333333333333334,1.4333333333333333,63165.666666666664,0.9333333333333333,3.6
2018-02,167001,1867.2,4061.6,186217.0,15.0,4.433333333333334,2630.6666666666665,71.13333333333333,1160.6666666666667,1009.3333333333334,1020.0,0.3666666666666667,1.2666666666666668,62132.333333333336,0.9666666666666667,3.5
2018-03,168973,2110.9,4438.8,187380.0,7.0,4.4,2635.0,71.1,1162.0,1011.0,1022.0,0.5,1.1,61099.0,1.0,3.4
2018-04,169595,1890.4,4019.2,188431.0,10.0,4.466666666666667,2641.0,71.13333333333333,1164.0,1012.3333333333334,1025.0,0.4666666666666667,1.2333333333333334,61213.0,1.0,3.533333333333333
2018-05,170096,1976.0,4163.1,189628.0,19.0,4.533333333333333,2647.0,71.16666666666667,1166.0,1013.6666666666666,1028.0,0.43333333333333335,1.3666666666666667,61327.0,1.0,3.6666666666666665
2018-06,171530,1911.6,4008.1,190790.0,20.0,4.6,2653.0,71.2,1168.0,1015.0,1031.0,0.4,1.5,61441.0,1.0,3.8
2018-07,172677,1950.5,4129.5,191628.0,16.0,4.3999999999999995,2660.3333333333335,71.16666666666667,1170.0,1018.0,1034.6666666666667,0.5666666666666667,1.6333333333333333,61666.0,0.7,3.6
2018-08,173139,1999.8,4214.8,192821.0,13.0,4.2,2667.6666666666665,71.13333333333333,1172.0,1021.0,1038.3333333333333,0.7333333333333334,1.7666666666666666,61891.0,0.4,3.4
2018-09,174173,1977.2,4151.0,193714.0,22.0,4.0,2675.0,71.1,1174.0,1024.0,1042.0,0.9,1.9,62116.0,0.1,3.2
2018-10,175555,2082.0,4480.3,194690.0,23.0,4.1,2676.0,71.03333333333333,1176.0,1024.3333333333333,1043.6666666666667,0.6333333333333333,1.9,63574.0,0.5666666666666667,3.3333333333333335
2018-11,175311,2098.6,4686.7,196128.0,30.0,4.2,2677.0,70.96666666666667,1178.0,1024.6666666666667,1045.3333333333333,0.3666666666666667,1.9,65032.0,1.0333333333333332,3.466666666666667
2018-12,177144,2447.2,5176.7,197209.0,15.0,4.3,2678.0,70.9,1180.0,1025.0,1047.0,0.1,1.9,66490.0,1.5,3.6
2019-01,176427,2097.6,4561.0,198100.0,19.0,4.266666666666667,2675.3333333333335,70.8,1181.6666666666667,1025.3333333333333,1049.0,0.1,1.7666666666666666,65380.0,1.3,3.533333333333333
2019-02,176913,1967.1,4304.0,199141.0,16.0,4.233333333333333,2672.6666666666665,70.7,1183.3333333333333,1025.6666666666667,1051.0,0.1,1.6333333333333333,64270.0,1.1,3.466666666666667
2019-03,177980,2154.7,4602.3,200279.0,19.0,4.2,2670.0,70.6,1185.0,1026.0,1053.0,0.1,1.5,63160.0,0.9,3.4
